,Location,Postcode,ID,Name,Latitude,Longitude,Category
0,Bangunan Kerajaan Negeri,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.59857,101.11988000000001,Chinese Restaurant
1,Bangunan Kerajaan Negeri,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.59857,101.11988000000001,Chinese Restaurant
2,Bangunan Kerajaan Negeri,30000,4ca2cef1f832a1cde76a98e5,Restaurant Shion Mun Lau (常满楼饭店),4.59857,101.11988000000001,Chinese Restaurant
3,Bangunan Perak Darul Ridzuan,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.6052800000000005,101.07751999999999,Chinese Restaurant
4,Bangunan Perak Darul Ridzuan,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.6052800000000005,101.07751999999999,Chinese Restaurant
5,Bangunan Perak Darul Ridzuan,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.6052800000000005,101.07751999999999,Chinese Restaurant
6,Bangunan Perak Darul Ridzuan,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.6052800000000005,101.07751999999999,Chinese Restaurant
7,Bangunan Perak Darul Ridzuan,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.6052800000000005,101.07751999999999,Chinese Restaurant
8,Bangunan Perak Darul Ridzuan,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.6052800000000005,101.07751999999999,Chinese Restaurant
9,Bangunan Sri Kinta,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.5979,101.08010999999999,Chinese Restaurant
10,Bangunan Sri Kinta,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.5979,101.08010999999999,Chinese Restaurant
11,Bangunan Sri Kinta,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.5979,101.08010999999999,Chinese Restaurant
12,Bangunan Sri Kinta,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.5979,101.08010999999999,Chinese Restaurant
13,Bangunan Sri Kinta,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.5979,101.08010999999999,Chinese Restaurant
14,Dei Lok Flat,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.59857,101.11988000000001,Chinese Restaurant
15,Dei Lok Flat,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.59857,101.11988000000001,Chinese Restaurant
16,Dei Lok Flat,30000,4ca2cef1f832a1cde76a98e5,Restaurant Shion Mun Lau (常满楼饭店),4.59857,101.11988000000001,Chinese Restaurant
17,Gunung Cheroh,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.597486729,101.0640176,Chinese Restaurant
18,Gunung Cheroh,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.597486729,101.0640176,Chinese Restaurant
19,Gunung Cheroh,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.597486729,101.0640176,Chinese Restaurant
20,Gunung Cheroh,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.597486729,101.0640176,Chinese Restaurant
21,Gunung Cheroh,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.597486729,101.0640176,Chinese Restaurant
22,Gunung Cheroh,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.597486729,101.0640176,Chinese Restaurant
23,Hala Istana,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.604290034,101.0792551,Chinese Restaurant
24,Hala Istana,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.604290034,101.0792551,Chinese Restaurant
25,Hala Istana,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.604290034,101.0792551,Chinese Restaurant
26,Hala Istana,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.604290034,101.0792551,Chinese Restaurant
27,Hala Istana,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.604290034,101.0792551,Chinese Restaurant
28,Hala Istana,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.604290034,101.0792551,Chinese Restaurant
29,Hussein Lane,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.5896849269999995,101.08488249999999,Chinese Restaurant
30,Hussein Lane,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.5896849269999995,101.08488249999999,Chinese Restaurant
31,Hussein Lane,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.5896849269999995,101.08488249999999,Chinese Restaurant
32,Hussein Lane,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.5896849269999995,101.08488249999999,Chinese Restaurant
33,Hussein Lane,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.5896849269999995,101.08488249999999,Chinese Restaurant
34,Jalan Bandar Timah,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.5950332210000004,101.0775553,Chinese Restaurant
35,Jalan Bandar Timah,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.5950332210000004,101.0775553,Chinese Restaurant
36,Jalan Bandar Timah,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.5950332210000004,101.0775553,Chinese Restaurant
37,Jalan Bandar Timah,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.5950332210000004,101.0775553,Chinese Restaurant
38,Jalan Bandar Timah,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.5950332210000004,101.0775553,Chinese Restaurant
39,Jalan Bandar Timah,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.5950332210000004,101.0775553,Chinese Restaurant
40,Jalan Bijeh Timah,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.594454836000001,101.0784183,Chinese Restaurant
41,Jalan Bijeh Timah,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.594454836000001,101.0784183,Chinese Restaurant
42,Jalan Bijeh Timah,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.594454836000001,101.0784183,Chinese Restaurant
43,Jalan Bijeh Timah,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.594454836000001,101.0784183,Chinese Restaurant
44,Jalan Bijeh Timah,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.594454836000001,101.0784183,Chinese Restaurant
45,Jalan Bijeh Timah Selatan,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.594454836000001,101.0784183,Chinese Restaurant
46,Jalan Bijeh Timah Selatan,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.594454836000001,101.0784183,Chinese Restaurant
47,Jalan Bijeh Timah Selatan,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.594454836000001,101.0784183,Chinese Restaurant
48,Jalan Bijeh Timah Selatan,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.594454836000001,101.0784183,Chinese Restaurant
49,Jalan Bijeh Timah Selatan,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.594454836000001,101.0784183,Chinese Restaurant
50,Jalan Dato Maharaja Lela,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.597269648,101.0761329,Chinese Restaurant
51,Jalan Dato Maharaja Lela,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.597269648,101.0761329,Chinese Restaurant
52,Jalan Dato Maharaja Lela,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.597269648,101.0761329,Chinese Restaurant
53,Jalan Dato Maharaja Lela,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.597269648,101.0761329,Chinese Restaurant
54,Jalan Dato Maharaja Lela,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.597269648,101.0761329,Chinese Restaurant
55,Jalan Dato Maharaja Lela,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.597269648,101.0761329,Chinese Restaurant
56,Jalan Dato Sagor,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.59663147,101.0757987,Chinese Restaurant
57,Jalan Dato Sagor,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.59663147,101.0757987,Chinese Restaurant
58,Jalan Dato Sagor,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.59663147,101.0757987,Chinese Restaurant
59,Jalan Dato Sagor,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.59663147,101.0757987,Chinese Restaurant
60,Jalan Dato Sagor,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.59663147,101.0757987,Chinese Restaurant
61,Jalan Dato Sagor,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.59663147,101.0757987,Chinese Restaurant
62,Jalan Datoh,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.589598167,101.0786996,Chinese Restaurant
63,Jalan Datoh,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.589598167,101.0786996,Chinese Restaurant
64,Jalan Datoh,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.589598167,101.0786996,Chinese Restaurant
65,Jalan Datoh,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.589598167,101.0786996,Chinese Restaurant
66,Jalan Datoh,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.589598167,101.0786996,Chinese Restaurant
67,Jalan Datoh,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.589598167,101.0786996,Chinese Restaurant
68,Jalan Idris Shah,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.598277509,101.07949090000001,Chinese Restaurant
69,Jalan Idris Shah,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.598277509,101.07949090000001,Chinese Restaurant
70,Jalan Idris Shah,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.598277509,101.07949090000001,Chinese Restaurant
71,Jalan Idris Shah,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.598277509,101.07949090000001,Chinese Restaurant
72,Jalan Idris Shah,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.598277509,101.07949090000001,Chinese Restaurant
73,Jalan Iskandar,30000,4d512495c305b60c15d48c1e,龙记肉骨茶,4.850261271,100.7395829,Chinese Restaurant
74,Jalan Iskandar,30000,4d0c380df393224b804215ee,Cashier Market,4.850261271,100.7395829,Chinese Restaurant
75,Jalan Iskandar,30000,4d99ba8f744f37041b5a0d58,新美源海鮮飯店,4.850261271,100.7395829,Chinese Restaurant
76,Jalan Iskandar,30000,4e6d73abe4cd7236ef7c186f,Yew Lee 有利茶餐室,4.850261271,100.7395829,Chinese Restaurant
77,Jalan Iskandar,30000,4cea0599f1c6236a85b568f0,Kedai Kopi Kok Beng Chicken Rice,4.850261271,100.7395829,Chinese Restaurant
78,Jalan Iskandar,30000,4e115f91fa769d21e9ece057,福满楼海鲜粥,4.850261271,100.7395829,Chinese Restaurant
79,Jalan Iskandar,30000,51502cc8e4b0fc616d7ba5dc,月球茶餐室,4.850261271,100.7395829,Chinese Restaurant
80,Jalan Istana,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.608799956,101.080745,Chinese Restaurant
81,Jalan Istana,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.608799956,101.080745,Chinese Restaurant
82,Jalan Istana,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.608799956,101.080745,Chinese Restaurant
83,Jalan Istana,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.608799956,101.080745,Chinese Restaurant
84,Jalan Istana,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.608799956,101.080745,Chinese Restaurant
85,Jalan Istana,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.608799956,101.080745,Chinese Restaurant
86,Jalan Istana,30000,57e3660bcd10989c7d49e369,Mee Tarik Warisan Asli,4.608799956,101.080745,Chinese Restaurant
87,Jalan Kelab,30000,57e3660bcd10989c7d49e369,Mee Tarik Warisan Asli,4.675460041,101.1525309,Chinese Restaurant
88,Jalan Kelab,30000,4dcdd9dcb0fb25f6e335ba01,Kopitiam Chee Kong,4.675460041,101.1525309,Chinese Restaurant
89,Jalan Kelab,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.675460041,101.1525309,Chinese Restaurant
90,Jalan Kelab,30000,4f12538de4b00420556072ef,志光茶室,4.675460041,101.1525309,Chinese Restaurant
91,Jalan Kelab,30000,4f1219f5e4b0297e56fe71a5,喜城茶餐室,4.675460041,101.1525309,Chinese Restaurant
92,Jalan Kelab,30000,4da536ae8154a54251b47359,张洲茶餐室,4.675460041,101.1525309,Chinese Restaurant
93,Jalan Koo Chong Kong,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.593913516000001,101.07589279999999,Chinese Restaurant
94,Jalan Koo Chong Kong,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.593913516000001,101.07589279999999,Chinese Restaurant
95,Jalan Koo Chong Kong,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.593913516000001,101.07589279999999,Chinese Restaurant
96,Jalan Koo Chong Kong,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.593913516000001,101.07589279999999,Chinese Restaurant
97,Jalan Koo Chong Kong,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.593913516000001,101.07589279999999,Chinese Restaurant
98,Jalan Koo Chong Kong,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.593913516000001,101.07589279999999,Chinese Restaurant
99,Jalan Lang,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.612970604,101.0832485,Chinese Restaurant
100,Jalan Lang,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.612970604,101.0832485,Chinese Restaurant
101,Jalan Lang,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.612970604,101.0832485,Chinese Restaurant
102,Jalan Lang,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.612970604,101.0832485,Chinese Restaurant
103,Jalan Lang,30000,57e3660bcd10989c7d49e369,Mee Tarik Warisan Asli,4.612970604,101.0832485,Chinese Restaurant
104,Jalan Lang,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.612970604,101.0832485,Chinese Restaurant
105,Jalan Lang,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.612970604,101.0832485,Chinese Restaurant
106,Jalan Leong B Swee (1 - 56),30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.591463759,101.11604890000001,Chinese Restaurant
107,Jalan Leong B Swee (1 - 56),30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.591463759,101.11604890000001,Chinese Restaurant
108,Jalan Leong B Swee (1 - 56),30000,4ca2cef1f832a1cde76a98e5,Restaurant Shion Mun Lau (常满楼饭店),4.591463759,101.11604890000001,Chinese Restaurant
109,Jalan Leong B Swee (1 - 56),30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.591463759,101.11604890000001,Chinese Restaurant
110,Jalan Leong Yew Koh,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.585362175,101.0803328,Chinese Restaurant
111,Jalan Leong Yew Koh,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.585362175,101.0803328,Chinese Restaurant
112,Jalan Leong Yew Koh,30000,57e3660bcd10989c7d49e369,Mee Tarik Warisan Asli,4.585362175,101.0803328,Chinese Restaurant
113,Jalan Leong Yew Koh,30000,4dcdd9dcb0fb25f6e335ba01,Kopitiam Chee Kong,4.585362175,101.0803328,Chinese Restaurant
114,Jalan Lim Boon Swee,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.59857,101.11988000000001,Chinese Restaurant
115,Jalan Lim Boon Swee,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.59857,101.11988000000001,Chinese Restaurant
116,Jalan Lim Boon Swee,30000,4ca2cef1f832a1cde76a98e5,Restaurant Shion Mun Lau (常满楼饭店),4.59857,101.11988000000001,Chinese Restaurant
117,Jalan Maharajalela,30000,4d512495c305b60c15d48c1e,龙记肉骨茶,4.850667474,100.7449265,Chinese Restaurant
118,Jalan Maharajalela,30000,4d0c380df393224b804215ee,Cashier Market,4.850667474,100.7449265,Chinese Restaurant
119,Jalan Maharajalela,30000,4d99ba8f744f37041b5a0d58,新美源海鮮飯店,4.850667474,100.7449265,Chinese Restaurant
120,Jalan Maharajalela,30000,4cea0599f1c6236a85b568f0,Kedai Kopi Kok Beng Chicken Rice,4.850667474,100.7449265,Chinese Restaurant
121,Jalan Maharajalela,30000,4e6d73abe4cd7236ef7c186f,Yew Lee 有利茶餐室,4.850667474,100.7449265,Chinese Restaurant
122,Jalan Maharajalela,30000,4e115f91fa769d21e9ece057,福满楼海鲜粥,4.850667474,100.7449265,Chinese Restaurant
123,Jalan Maharajalela,30000,51502cc8e4b0fc616d7ba5dc,月球茶餐室,4.850667474,100.7449265,Chinese Restaurant
124,Jalan Market,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.595634601,101.07887209999998,Chinese Restaurant
125,Jalan Market,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.595634601,101.07887209999998,Chinese Restaurant
126,Jalan Market,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.595634601,101.07887209999998,Chinese Restaurant
127,Jalan Market,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.595634601,101.07887209999998,Chinese Restaurant
128,Jalan Market,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.595634601,101.07887209999998,Chinese Restaurant
129,Jalan Othman Talib,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.5941421060000005,101.07746920000001,Chinese Restaurant
130,Jalan Othman Talib,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.5941421060000005,101.07746920000001,Chinese Restaurant
131,Jalan Othman Talib,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.5941421060000005,101.07746920000001,Chinese Restaurant
132,Jalan Othman Talib,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.5941421060000005,101.07746920000001,Chinese Restaurant
133,Jalan Othman Talib,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.5941421060000005,101.07746920000001,Chinese Restaurant
134,Jalan Othman Talib,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.5941421060000005,101.07746920000001,Chinese Restaurant
135,Jalan Padang Tembak,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.612517882,101.0809334,Chinese Restaurant
136,Jalan Padang Tembak,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.612517882,101.0809334,Chinese Restaurant
137,Jalan Padang Tembak,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.612517882,101.0809334,Chinese Restaurant
138,Jalan Padang Tembak,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.612517882,101.0809334,Chinese Restaurant
139,Jalan Padang Tembak,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.612517882,101.0809334,Chinese Restaurant
140,Jalan Padang Tembak,30000,57e3660bcd10989c7d49e369,Mee Tarik Warisan Asli,4.612517882,101.0809334,Chinese Restaurant
141,Jalan Padang Tembak,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.612517882,101.0809334,Chinese Restaurant
142,Jalan Paloh,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.585628572,101.0755282,Chinese Restaurant
143,Jalan Paloh,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.585628572,101.0755282,Chinese Restaurant
144,Jalan Paloh,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.585628572,101.0755282,Chinese Restaurant
145,Jalan Paloh,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.585628572,101.0755282,Chinese Restaurant
146,Jalan Paloh,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.585628572,101.0755282,Chinese Restaurant
147,Jalan Paloh,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.585628572,101.0755282,Chinese Restaurant
148,Jalan Paloh,30000,4cf6eec381cd6dcb10b67e0d,Falim 鱼旦仔粉饭档,4.585628572,101.0755282,Chinese Restaurant
149,Jalan Paloh KP & K,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.585628572,101.0755282,Chinese Restaurant
150,Jalan Paloh KP & K,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.585628572,101.0755282,Chinese Restaurant
151,Jalan Paloh KP & K,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.585628572,101.0755282,Chinese Restaurant
152,Jalan Paloh KP & K,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.585628572,101.0755282,Chinese Restaurant
153,Jalan Paloh KP & K,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.585628572,101.0755282,Chinese Restaurant
154,Jalan Paloh KP & K,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.585628572,101.0755282,Chinese Restaurant
155,Jalan Paloh KP & K,30000,4cf6eec381cd6dcb10b67e0d,Falim 鱼旦仔粉饭档,4.585628572,101.0755282,Chinese Restaurant
156,Jalan Panglima,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.596678428,101.0782053,Chinese Restaurant
157,Jalan Panglima,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.596678428,101.0782053,Chinese Restaurant
158,Jalan Panglima,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.596678428,101.0782053,Chinese Restaurant
159,Jalan Panglima,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.596678428,101.0782053,Chinese Restaurant
160,Jalan Panglima,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.596678428,101.0782053,Chinese Restaurant
161,Jalan Panglima Bukit Gantang,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.609156448,101.07829509999999,Chinese Restaurant
162,Jalan Panglima Bukit Gantang,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.609156448,101.07829509999999,Chinese Restaurant
163,Jalan Panglima Bukit Gantang,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.609156448,101.07829509999999,Chinese Restaurant
164,Jalan Panglima Bukit Gantang,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.609156448,101.07829509999999,Chinese Restaurant
165,Jalan Panglima Bukit Gantang,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.609156448,101.07829509999999,Chinese Restaurant
166,Jalan Panglima Bukit Gantang,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.609156448,101.07829509999999,Chinese Restaurant
167,Jalan Panglima Bukit Gantang,30000,57e3660bcd10989c7d49e369,Mee Tarik Warisan Asli,4.609156448,101.07829509999999,Chinese Restaurant
168,Jalan Patrick,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.5932,101.0781,Chinese Restaurant
169,Jalan Patrick,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.5932,101.0781,Chinese Restaurant
170,Jalan Patrick,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.5932,101.0781,Chinese Restaurant
171,Jalan Patrick,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.5932,101.0781,Chinese Restaurant
172,Jalan Patrick,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.5932,101.0781,Chinese Restaurant
173,Jalan Persiaran Timah,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.60851747,101.0719349,Chinese Restaurant
174,Jalan Persiaran Timah,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.60851747,101.0719349,Chinese Restaurant
175,Jalan Persiaran Timah,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.60851747,101.0719349,Chinese Restaurant
176,Jalan Persiaran Timah,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.60851747,101.0719349,Chinese Restaurant
177,Jalan Persiaran Timah,30000,4bf8bec85ec320a12b5a89d3,Famous Jelapang Road Side Laksa And Fruit Rojak,4.60851747,101.0719349,Chinese Restaurant
178,Jalan Persiaran Timah,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.60851747,101.0719349,Chinese Restaurant
179,Jalan Silang,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.592566845,101.0757429,Chinese Restaurant
180,Jalan Silang,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.592566845,101.0757429,Chinese Restaurant
181,Jalan Silang,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.592566845,101.0757429,Chinese Restaurant
182,Jalan Silang,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.592566845,101.0757429,Chinese Restaurant
183,Jalan Silang,30000,590da6fcf62e096687c00303,Sam Ma Chicken Rice 三妈芽菜滑鸡饭,4.592566845,101.0757429,Chinese Restaurant
184,Jalan Silang,30000,4d1c7f594ff98cfa55e8bb3e,文记饭店,4.592566845,101.0757429,Chinese Restaurant
185,Jalan SP Seenivagam,30000,4dbd3ba26a23e294ba40ecf7,Yum Yum Bak Kut Teh,4.599980422,101.0766189,Chinese Restaurant
186,Jalan SP Seenivagam,30000,4eec7e690e01899efe907fbe,Restoran Fu Lim 富臨海鲜酒家,4.599980422,101.0766189,Chinese Restaurant
187,Jalan SP Seenivagam,30000,4bfa71c15317a593409d027f,Restaurant Chap Heng,4.599980422,101.0766189,Chinese Restaurant
188,Jalan SP Seenivagam,30000,4d1d2bc78629224b1fd8f686,来发茶餐室,4.599980422,101.0766189,Chinese Restaurant
